probe,log2FC,pval,padj,-log10padj,significance
205623_at,0.354560449471764,0.21698324009352837,0.4353260517322811,0.36118534206606895,Not significant
237160_at,-0.45244945648586565,0.2171391678014808,0.4353260517322811,0.36118534206606895,Not significant
234479_at,0.4006136086039005,0.21707823111654379,0.4353260517322811,0.36118534206606895,Not significant
1552715_a_at,-0.3525459817022405,0.2169467784430023,0.4353260517322811,0.36118534206606895,Not significant
206698_at,0.2496064948084964,0.2173597315168318,0.43559309539506563,0.3609190128822597,Not significant
232457_at,-0.31316427242345046,0.2179100633969152,0.43645690706432544,0.36005862927351423,Not significant
232117_at,-0.4105993824632952,0.21796584408146216,0.43645690706432544,0.36005862927351423,Not significant
217504_at,-0.31155348509917946,0.21853269235932893,0.4365400657466402,0.3599758904826921,Not significant
203895_at,-0.4126789817871517,0.21822742487770105,0.4365400657466402,0.3599758904826921,Not significant
211496_s_at,0.41179687345543936,0.21812178202614765,0.4365400657466402,0.3599758904826921,Not significant
205730_s_at,0.5195700765241451,0.21851307551736968,0.4365400657466402,0.3599758904826921,Not significant
1561478_at,0.4863369519934242,0.21846316380625874,0.4365400657466402,0.3599758904826921,Not significant
1556641_at,0.3150018177522682,0.21850316651401938,0.4365400657466402,0.3599758904826921,Not significant
244442_at,-0.29876673695148437,0.21870887235373365,0.4367170354648442,0.359799866782397,Not significant
1556350_a_at,-0.40477125101172184,0.2190913007042243,0.4371498312811466,0.3593696848923821,Not significant
206067_s_at,0.2774338444903002,0.2191009683857973,0.4371498312811466,0.3593696848923821,Not significant
1553483_at,-0.4151269862997937,0.21930169153916618,0.437375293605713,0.35914575297134477,Not significant
224292_at,0.37681389615425953,0.21959893392538513,0.4377929966221393,0.35873119012461324,Not significant
206813_at,0.3251812258595379,0.2208049321748417,0.44002133965777807,0.35652626107997626,Not significant
1562540_at,-0.38899546761930104,0.22104039560718045,0.44021566235817605,0.356334509818284,Not significant
206786_at,0.38201817193558085,0.22107902497891554,0.44021566235817605,0.356334509818284,Not significant
233236_at,0.2766484814945649,0.22128893126727583,0.4404577290613323,0.35609576470095666,Not significant
213820_s_at,0.3526147277324112,0.2216410902957901,0.44097587190284754,0.3555851724054475,Not significant
206685_at,-0.358268890482754,0.22172613535107075,0.44097587190284754,0.3555851724054475,Not significant
1552266_at,0.3715694192608181,0.22198679969572457,0.4411423608142219,0.35542123697437994,Not significant
1560751_at,-0.32214448130809803,0.2219712260989526,0.4411423608142219,0.35542123697437994,Not significant
233150_at,-0.3349148055108686,0.2226688190651265,0.44145291708892637,0.35511560904872136,Not significant
1556662_at,0.36458996795407206,0.22267430535071198,0.44145291708892637,0.35511560904872136,Not significant
1554921_a_at,0.4820274740285093,0.22262271144501952,0.44145291708892637,0.35511560904872136,Not significant
221197_s_at,-0.44172660687370424,0.2224376022504062,0.44145291708892637,0.35511560904872136,Not significant
229331_at,-0.4108026267483025,0.22235433317535788,0.44145291708892637,0.35511560904872136,Not significant
243753_at,0.4198532704242268,0.2226544876342217,0.44145291708892637,0.35511560904872136,Not significant
1558945_s_at,-0.4263076295056476,0.22320400968011334,0.44232718293523254,0.3542563705195679,Not significant
1553519_at,-0.39398856172786356,0.22362045748910186,0.44282983061451725,0.3537631311652436,Not significant
209655_s_at,-0.3650422225837482,0.22372409613276553,0.44282983061451725,0.3537631311652436,Not significant
1556528_at,-0.44304841452528265,0.22367040961667428,0.44282983061451725,0.3537631311652436,Not significant
1553031_at,0.31039057928092806,0.22384607950100863,0.4428954572984242,0.353698774175266,Not significant
1552396_at,-0.35613172049461195,0.2239732001598392,0.44297119238276805,0.3536245162058324,Not significant
1557068_at,-0.3988269390542998,0.22455217132243432,0.44392359818062765,0.3526917680468856,Not significant
1557314_at,0.3127150516683588,0.2247218535515251,0.44392359818062765,0.3526917680468856,Not significant
232424_at,0.4390808988275081,0.22465056370915681,0.44392359818062765,0.3526917680468856,Not significant
244276_at,-0.43247149731008516,0.22612493016568508,0.4465183769529132,0.3501606625424929,Not significant
205923_at,-0.3271855938070516,0.22623784280474724,0.4465644830659026,0.3501158209463376,Not significant
231421_at,0.3500043312600303,0.22667782157277433,0.44672554085448724,0.34995921669075486,Not significant
207069_s_at,0.3459672064468142,0.22655829127018334,0.44672554085448724,0.34995921669075486,Not significant
1568933_at,-0.3645421889152347,0.22666542746850643,0.44672554085448724,0.34995921669075486,Not significant
230602_at,-0.40130827288331883,0.22652173401919193,0.44672554085448724,0.34995921669075486,Not significant
206623_at,0.3438347275021867,0.22697453094706113,0.4471335485191809,0.3495627437080138,Not significant
222918_at,-0.35135512461595475,0.22727628404259567,0.44755116597013506,0.3491573071006127,Not significant
208529_at,0.38708534371787096,0.22754603681429356,0.4479054637015664,0.34881363985277014,Not significant
207930_at,-0.3355342401460524,0.2276736369303388,0.4479797765330186,0.3487415912214078,Not significant
210063_at,-0.32607439351919965,0.22780466493275334,0.44806077292098945,0.34866307628262055,Not significant
239781_at,-0.30573760659989,0.2283023130598322,0.44886251297962276,0.3478866634464376,Not significant
1564591_a_at,-0.33408381369400253,0.22867054985096974,0.4494092871726193,0.3473579570033487,Not significant
1552583_s_at,0.33478295906278266,0.2289947832681832,0.4495974328803419,0.3471761771745042,Not significant
242530_at,-0.32520494496887586,0.22887329835108083,0.4495974328803419,0.3471761771745042,Not significant
210133_at,-0.38000724758963056,0.22903679894024637,0.4495974328803419,0.3471761771745042,Not significant
238047_at,0.33490618876845213,0.2297096734633584,0.4505635058569257,0.3462439875940079,Not significant
204776_at,0.3906708108253465,0.22970834821711797,0.4505635058569257,0.3462439875940079,Not significant
231036_at,-0.28195635157295573,0.2303356611131959,0.45144845328687727,0.3453918305798698,Not significant
243432_at,-0.31628381226377833,0.2303419304375884,0.45144845328687727,0.3453918305798698,Not significant
223540_at,0.3061634784329419,0.23043822607370282,0.45145972306620125,0.3453809891607729,Not significant
231733_at,-0.3272832102290808,0.23057316984334783,0.45154667118575503,0.34529735500515424,Not significant
228969_at,-0.30968278704422136,0.23074439866243637,0.4516097301132452,0.34523670959700825,Not significant
231176_at,0.35447788616870746,0.231091885530736,0.4516097301132452,0.34523670959700825,Not significant
207051_at,-0.27495022467815744,0.2310215633607706,0.4516097301132452,0.34523670959700825,Not significant
236767_at,0.36524803296143027,0.23120956484284638,0.4516097301132452,0.34523670959700825,Not significant
208565_at,0.30454440151661455,0.23084262258246038,0.4516097301132452,0.34523670959700825,Not significant
228802_at,0.551080279203239,0.23123939851165565,0.4516097301132452,0.34523670959700825,Not significant
223655_at,0.33683700439446707,0.23094786974298875,0.4516097301132452,0.34523670959700825,Not significant
1564022_at,0.34311095110931245,0.23150345521192894,0.45177151768558815,0.34508115301260606,Not significant
206895_at,-0.41434596596042983,0.23148651247857333,0.45177151768558815,0.34508115301260606,Not significant
222760_at,-0.28113037692435583,0.23281637852378456,0.45397828053171285,0.3429649243914956,Not significant
205496_at,-0.37007524176281636,0.23278527258328535,0.45397828053171285,0.3429649243914956,Not significant
237862_at,-0.3479707802861576,0.23330885514707878,0.4545830214002871,0.34238678913429366,Not significant
1557597_at,0.3888682511565871,0.23326224752347613,0.4545830214002871,0.34238678913429366,Not significant
214973_x_at,0.2655701861318871,0.23375912446062497,0.45528241975026407,0.341719119190729,Not significant
215340_at,-0.3513610380273118,0.23386750489726707,0.455315649909322,0.3416874220562876,Not significant
231210_at,-0.3311292485442685,0.23432569116944424,0.45602962379814554,0.3410069445412951,Not significant
1559790_at,-0.42796313352087,0.23450709507967357,0.4562045946419245,0.3408403450620321,Not significant
205766_at,-0.30875555824556233,0.23512359002093844,0.45712284425789407,0.3399670747350774,Not significant
222953_at,-0.30804833854241664,0.2351624740315881,0.45712284425789407,0.3399670747350774,Not significant
210021_s_at,-0.3420467779203813,0.23528950092657414,0.4571915244037017,0.3399018293240481,Not significant
244649_at,-0.38332504382327226,0.23549218554409712,0.45740710444989024,0.33969709421238625,Not significant
227976_at,0.41011373008127006,0.23605285663889627,0.45831757912832427,0.3388334847320581,Not significant
1556444_a_at,-0.3700903184400621,0.23680165315019305,0.4585215699444127,0.3386402292687904,Not significant
232143_at,-0.34112842404166077,0.23669533710993246,0.4585215699444127,0.3386402292687904,Not significant
1562054_at,0.4019150152611237,0.2366534832482535,0.4585215699444127,0.3386402292687904,Not significant
1564280_x_at,0.3032744072666338,0.23675438698670717,0.4585215699444127,0.3386402292687904,Not significant
231657_s_at,-0.3354911770577882,0.23631314904241912,0.4585215699444127,0.3386402292687904,Not significant
206814_at,-0.3128103030954472,0.23644672810043027,0.4585215699444127,0.3386402292687904,Not significant
209699_x_at,0.35444703047646176,0.2366513339439479,0.4585215699444127,0.3386402292687904,Not significant
219937_at,0.37917414955657414,0.23708544258689485,0.45871479112854385,0.3384572559396518,Not significant
1553720_a_at,0.32652044505133837,0.23705156767339258,0.45871479112854385,0.3384572559396518,Not significant
240705_at,-0.396820372031498,0.2378392911423175,0.45997251058749616,0.3372681223551549,Not significant
219655_at,0.3608373579927884,0.23791999695249755,0.45997251058749616,0.3372681223551549,Not significant
206255_at,-0.2646688616674382,0.23811030892320947,0.4601374552369177,0.3371124136801241,Not significant
1557541_at,-0.43764939419184046,0.23818988607430497,0.4601374552369177,0.3371124136801241,Not significant
233823_at,0.4471768447488955,0.23848024110428656,0.46051993886366105,0.33675156166474024,Not significant
221748_s_at,0.25436164674989037,0.23885163351644856,0.46105855389586237,0.33624391621765826,Not significant
222025_s_at,0.28012817158822667,0.2394068358659912,0.4617727209392,0.3355717264545788,Not significant
1559459_at,-0.35383578630114787,0.2393463911434177,0.4617727209392,0.3355717264545788,Not significant
1563927_a_at,-0.32322911467067783,0.23950030616890483,0.4617743722189325,0.33557017343864437,Not significant
236130_at,-0.34129975664889756,0.2399718141905716,0.46216053647911537,0.3352071413343427,Not significant
231757_at,-0.326221568195427,0.2399786660538367,0.46216053647911537,0.3352071413343427,Not significant
229346_at,0.37529677764960834,0.2398003170642383,0.46216053647911537,0.3352071413343427,Not significant
207178_s_at,-0.4842173827953218,0.24024573044497877,0.4624962208489051,0.3348918116193752,Not significant
208597_at,-0.42949235372155403,0.24081569311052292,0.4634145294670271,0.3340303538683698,Not significant
1554228_a_at,0.3186709611997047,0.24131061610979007,0.4635324698520556,0.3339198386852462,Not significant
236344_at,-0.2668269234845022,0.24169969726979076,0.4635324698520556,0.3339198386852462,Not significant
219831_at,0.363216114188174,0.2415216757338975,0.4635324698520556,0.3339198386852462,Not significant
1553775_at,-0.2847710093314886,0.24171368263444537,0.4635324698520556,0.3339198386852462,Not significant
213715_s_at,0.31468276294751885,0.24169373002785935,0.4635324698520556,0.3339198386852462,Not significant
228316_at,-0.40466002848050486,0.24099092576276052,0.4635324698520556,0.3339198386852462,Not significant
208204_s_at,0.35827159522950236,0.2413435051861352,0.4635324698520556,0.3339198386852462,Not significant
201505_at,-0.4299118368307622,0.2411226034427243,0.4635324698520556,0.3339198386852462,Not significant
214381_at,0.3463561790949399,0.2416155278491292,0.4635324698520556,0.3339198386852462,Not significant
231790_at,-0.32414973577778383,0.24188231869680984,0.46367752442225835,0.3337839549041894,Not significant
201860_s_at,0.33417904375387497,0.24216969801365112,0.46405000549425995,0.33343521785013097,Not significant
213661_at,-0.28659305831730464,0.24248306296813346,0.4644719753972776,0.33304048467892505,Not significant
1555112_a_at,-0.2955868534806507,0.2430244964972381,0.46533031472167014,0.33223865370467015,Not significant
205747_at,-0.33475428406696484,0.24325681278822034,0.46559634109868203,0.3319904412595768,Not significant
215506_s_at,-0.3658286413804914,0.24349390362815382,0.4656925981933161,0.3319006647714672,Not significant
221358_at,-0.3072731211689863,0.2434763976805756,0.4656925981933161,0.3319006647714672,Not significant
233896_s_at,-0.2731187804648014,0.2436083402379258,0.46573281611437806,0.3318631600589408,Not significant
216921_s_at,-0.36557359024315694,0.24378924811569563,0.4659000349194552,0.3317072570011756,Not significant
243833_at,0.4095755959011642,0.24465040244890365,0.46736663088514696,0.330342298661349,Not significant
230919_at,0.36628874633061326,0.24525354622842752,0.4683394031003215,0.329439301903701,Not significant
235886_at,0.3241197640400344,0.24544420727803518,0.4684059934935614,0.3293775565447471,Not significant
204679_at,0.3639544038921052,0.24547630585613237,0.4684059934935614,0.3293775565447471,Not significant
1559756_at,-0.28330585526029406,0.24592124119986264,0.4690754814929285,0.32875726696887686,Not significant
232765_x_at,0.3812152468920207,0.24689314841954288,0.4703700822637132,0.32756030921291884,Not significant
228825_at,-0.3044033682775291,0.24697731154560792,0.4703700822637132,0.32756030921291884,Not significant
204726_at,-0.4080755533931608,0.2469148286798095,0.4703700822637132,0.32756030921291884,Not significant
213479_at,-0.3835790709755744,0.2468652829446801,0.4703700822637132,0.32756030921291884,Not significant
1553087_at,0.30049341726171086,0.24707671909664616,0.47037973326303084,0.32755139850003967,Not significant
1561940_at,0.36000477447536205,0.2473671094941225,0.4707528274571354,0.32720706282410894,Not significant
216887_s_at,-0.27636662881544716,0.2477052258022604,0.4711472995760986,0.32684329373728194,Not significant
231453_at,0.36478447991891105,0.24776338136552956,0.4711472995760986,0.32684329373728194,Not significant
1553004_at,-0.3366840504272339,0.24811572820242211,0.4716374459844745,0.3263917210942937,Not significant
208032_s_at,0.3576454049751865,0.2488348144584292,0.4726439561484678,0.3254658911991818,Not significant
208409_at,-0.29212983799467285,0.2487992939863203,0.4726439561484678,0.3254658911991818,Not significant
215564_at,0.39752296903756523,0.2489360187549242,0.4726561270038279,0.32545470800896015,Not significant
1560432_at,-0.28597104424383346,0.24920700120435596,0.47299052455459417,0.325147559420481,Not significant
221872_at,0.35487503839983736,0.24937561127345398,0.4731304405667585,0.32501910913833754,Not significant
204041_at,0.30509188815839927,0.24982123520465607,0.47361546719787645,0.32457412298910426,Not significant
207010_at,-0.3918340619374563,0.24978059849181797,0.47361546719787645,0.32457412298910426,Not significant
226891_at,-0.4073971298956529,0.25071280714741095,0.4742238453858084,0.3240166121901633,Not significant
201839_s_at,0.3178778488371359,0.2503305369166715,0.4742238453858084,0.3240166121901633,Not significant
210354_at,0.29898333196791693,0.2506327853779014,0.4742238453858084,0.3240166121901633,Not significant
1553915_at,0.4589446597794349,0.25068966606515214,0.4742238453858084,0.3240166121901633,Not significant
207717_s_at,-0.2399606843786639,0.2506400743998555,0.4742238453858084,0.3240166121901633,Not significant
220781_at,-0.33678328764807564,0.25055503791876854,0.4742238453858084,0.3240166121901633,Not significant
1564653_s_at,0.3876524633874481,0.25091199293394734,0.4742407872511984,0.32400109709682273,Not significant
210393_at,-0.4155583117366257,0.25086222566810834,0.4742407872511984,0.32400109709682273,Not significant
223877_at,-0.32730420869079513,0.2516939015155455,0.475322406837719,0.3230117124533803,Not significant
230545_at,0.398530643780858,0.25178703458032364,0.475322406837719,0.3230117124533803,Not significant
237225_at,-0.3943805212082232,0.25161370673891903,0.475322406837719,0.3230117124533803,Not significant
232707_at,0.36496288071716165,0.25186558340658916,0.475322406837719,0.3230117124533803,Not significant
237894_at,-0.3587343698013026,0.2522816639126797,0.4759274976423084,0.32245920226296787,Not significant
216611_s_at,-0.32934175806161825,0.2523823211652558,0.4759373121520292,0.3224502463957678,Not significant
218995_s_at,-0.3055673503539218,0.25263778537506304,0.47618834127469245,0.3222212418207868,Not significant
1555025_at,-0.4117340412562669,0.25271638052121703,0.47618834127469245,0.3222212418207868,Not significant
206269_at,0.31577287376857477,0.2528019533401747,0.47618834127469245,0.3222212418207868,Not significant
209995_s_at,-0.3115865378823983,0.2533507328098521,0.4770418254493665,0.3214435417868559,Not significant
244128_x_at,0.2751426656666114,0.25350768835274345,0.4771571665257753,0.32133854902604536,Not significant
219637_at,0.3503335150514362,0.2538383929054475,0.4775993309534194,0.32093629026110276,Not significant
1560697_at,-0.3753151743164542,0.254210931696675,0.47811984362113225,0.3204632312125595,Not significant
1568812_at,-0.28001975816327374,0.25455364968902316,0.4781610280588243,0.3204258234287781,Not significant
219857_at,0.3809705347687844,0.2544101164199745,0.4781610280588243,0.3204258234287781,Not significant
242522_at,-0.4606349935738425,0.254706484354465,0.4781610280588243,0.3204258234287781,Not significant
204288_s_at,-0.3342013348777684,0.2546703453083404,0.4781610280588243,0.3204258234287781,Not significant
231385_at,-0.3983861635111223,0.2547123326362289,0.4781610280588243,0.3204258234287781,Not significant
219438_at,0.2979794053554832,0.25503092700946733,0.4785789243768175,0.3200464307296605,Not significant
239546_at,-0.3377949455925373,0.2553564661806774,0.4790095336256049,0.319655842828047,Not significant
229674_at,-0.31587818276945256,0.25583969882080976,0.4797355164800893,0.31899812802078903,Not significant
240420_at,-0.2897190045604505,0.2560648190579162,0.4797967635560956,0.3189426858689578,Not significant
1553131_a_at,-0.3534854541482053,0.2560086145834928,0.4797967635560956,0.3189426858689578,Not significant
1554801_at,-0.33964666647986963,0.25633676088040624,0.4798693006501138,0.31887703290716124,Not significant
1566145_s_at,-0.36020387878167526,0.2563922617191944,0.4798693006501138,0.31887703290716124,Not significant
206842_at,0.3134896013553359,0.2563331862241751,0.4798693006501138,0.31887703290716124,Not significant
220844_at,-0.3534918433113914,0.25649885512800596,0.4798886647910836,0.3188595081980701,Not significant
221908_at,-0.3119702988150923,0.25687022805228804,0.4802581965840356,0.31852521428336417,Not significant
220433_at,0.2868480202197716,0.2568890112895353,0.4802581965840356,0.31852521428336417,Not significant
243435_at,-0.3203670243689345,0.2570377201157894,0.4803560991369287,0.31843669064006147,Not significant
228608_at,-0.3478584403541083,0.25723302547958865,0.4803609981427824,0.3184322614252279,Not significant
214633_at,-0.24128241688258267,0.25717037766122713,0.4803609981427824,0.3184322614252279,Not significant
231622_at,-0.26287541464244946,0.257490677665622,0.48066211862253516,0.31816010362851516,Not significant
202992_at,-0.3094357377095873,0.2577475820667441,0.48096161833262946,0.31788957978299703,Not significant
1555694_a_at,0.28113780383469855,0.2578856875177774,0.48103929590858147,0.31781944483368985,Not significant
231386_at,-0.33228637226194113,0.2580708308021399,0.48120462317856,0.3176702088232728,Not significant
230419_at,-0.3937885938094441,0.25836715483448164,0.4815770594410189,0.3173342094484728,Not significant
214978_s_at,-0.31087769651242425,0.25870796878952174,0.48203211225132864,0.3169240287549125,Not significant
242595_at,-0.26831621314300147,0.2588889746797731,0.4821891773452928,0.3167825415155255,Not significant
1559817_at,-0.2993430545045497,0.2590145899680919,0.482242996856201,0.3167340704726556,Not significant
203354_s_at,0.33418844943586024,0.2595049395004928,0.48297559848803917,0.316074810676436,Not significant
237661_at,-0.36413256720084686,0.2599536431812516,0.4836301734707912,0.3154866115269931,Not significant
225168_at,-0.2957567912003958,0.2611510189672209,0.48462449202254865,0.31459464120664676,Not significant
231175_at,-0.36155405083498593,0.26108169346624727,0.48462449202254865,0.31459464120664676,Not significant
220895_at,-0.39650974535765293,0.2610095201304941,0.48462449202254865,0.31459464120664676,Not significant
219475_at,0.27999014076836826,0.2610335413332377,0.48462449202254865,0.31459464120664676,Not significant
219562_at,0.300113338455815,0.26116847373938795,0.48462449202254865,0.31459464120664676,Not significant
222847_s_at,-0.3814268353250947,0.2605875399539993,0.48462449202254865,0.31459464120664676,Not significant
205375_at,-0.24338511888382897,0.2609095505797732,0.48462449202254865,0.31459464120664676,Not significant
230335_at,0.3519917327362396,0.26252359965758715,0.48677674521856806,0.31267017749310194,Not significant
221455_s_at,0.3367197020776951,0.26249898749485634,0.48677674521856806,0.31267017749310194,Not significant
216404_at,0.3455617324972238,0.2638229353479733,0.4880969037643766,0.31149394727548224,Not significant
1569646_a_at,-0.3607233033899391,0.2635934879737961,0.4880969037643766,0.31149394727548224,Not significant
1553887_at,-0.25690026504845953,0.2636822299503086,0.4880969037643766,0.31149394727548224,Not significant
230188_at,0.2675505825383482,0.263527470798907,0.4880969037643766,0.31149394727548224,Not significant
210682_at,-0.2693955987459651,0.2635577579461586,0.4880969037643766,0.31149394727548224,Not significant
241512_at,0.3493272167089687,0.2637300090429726,0.4880969037643766,0.31149394727548224,Not significant
221445_at,0.3522612204075708,0.26437440211821195,0.48875445641876336,0.31090926972036415,Not significant
243285_at,-0.3220140162106908,0.2643002094840057,0.48875445641876336,0.31090926972036415,Not significant
214533_at,0.29460701308937853,0.26472437431006846,0.48922006312453714,0.31049574066762947,Not significant
243313_at,0.40749824651606037,0.2651059683623445,0.48938110264888923,0.3103528048529752,Not significant
230941_at,0.23681721989836468,0.26491399787126646,0.48938110264888923,0.3103528048529752,Not significant
1560526_at,0.34878801601162523,0.2650644860198272,0.48938110264888923,0.3103528048529752,Not significant
228100_at,-0.2960509507115221,0.2656914410779557,0.4900891459239721,0.3097249157643016,Not significant
236412_at,0.24589647247028434,0.2659809925532027,0.4900891459239721,0.3097249157643016,Not significant
228526_at,0.315237645850579,0.26595453952337206,0.4900891459239721,0.3097249157643016,Not significant
234387_at,0.34863135646143384,0.26569765210244334,0.4900891459239721,0.3097249157643016,Not significant
1555443_at,-0.3062438605345408,0.26589373595982607,0.4900891459239721,0.3097249157643016,Not significant
1562623_at,0.3601359493159997,0.2661399805598376,0.4901808779780963,0.30964363463958156,Not significant
214207_s_at,-0.25117897415631507,0.26632571168124003,0.4901808779780963,0.30964363463958156,Not significant
219464_at,-0.2633294925386531,0.26628364781572966,0.4901808779780963,0.30964363463958156,Not significant
217510_at,-0.3232396533341664,0.2669586380280051,0.4908608515345952,0.3090416035499077,Not significant
231980_at,0.3762841115256492,0.26713692624578256,0.4908608515345952,0.3090416035499077,Not significant
239770_at,-0.3570743617232477,0.26695751211794627,0.4908608515345952,0.3090416035499077,Not significant
220362_at,0.3101746557789413,0.26718739491875076,0.4908608515345952,0.3090416035499077,Not significant
1553470_at,0.37846668683709783,0.26705154078179727,0.4908608515345952,0.3090416035499077,Not significant
220327_at,0.4438441994420388,0.26750918721792,0.4910901352976985,0.3088387896085791,Not significant
205751_at,-0.37615186247537835,0.2675044666342665,0.4910901352976985,0.3088387896085791,Not significant
1555203_s_at,0.3194327689874079,0.2680044510267546,0.4918182527859397,0.3081953573843843,Not significant
210151_s_at,-0.30519591080211317,0.26859544923390605,0.49272145323041044,0.3073985280097459,Not significant
210056_at,-0.300629594897333,0.26917380703117577,0.49360080980413473,0.306624136468375,Not significant
215446_s_at,-0.42830342057402504,0.2693492385962572,0.49374092045622736,0.30650087765817136,Not significant
205502_at,0.30311427757751996,0.2695490987507485,0.49392569142639914,0.3063383835275969,Not significant
219656_at,-0.27018592857648294,0.26965329701803287,0.49393509879937986,0.3063301119771613,Not significant
241915_at,-0.34386659151993726,0.26999615438766206,0.4943815004689251,0.30593778871734056,Not significant
1562901_at,-0.2566033352464787,0.2708243065307683,0.495715856227023,0.30476718930190017,Not significant
236800_at,-0.24507332862201547,0.2709973649788398,0.4958505914805487,0.30464916437756057,Not significant
207590_s_at,0.3413967403717004,0.27171069009890436,0.49697340456094546,0.3036668518330149,Not significant
221186_at,0.2760239279614263,0.2723165510060665,0.4978989084401348,0.3028588258413225,Not significant
1552445_a_at,-0.3880370040904326,0.272621476622084,0.4982737105710084,0.3025320260441423,Not significant
1569582_at,-0.37489194575502927,0.27289866869867974,0.4984149311837425,0.30240895584813027,Not significant
1556437_at,0.32381417045107685,0.2728215051306335,0.4984149311837425,0.30240895584813027,Not significant
1554872_a_at,0.31076589691270495,0.27325317069679933,0.49887964448708955,0.3020042159792059,Not significant
219879_s_at,0.2987743880908109,0.2738544358234078,0.49945431361407794,0.3015042316677209,Not significant
218275_at,0.3245911792752345,0.27384630312495034,0.49945431361407794,0.3015042316677209,Not significant
201508_at,0.3394863762243485,0.27386845034514423,0.49945431361407794,0.3015042316677209,Not significant
220234_at,-0.38007349087193276,0.27435176839526676,0.49992417002776085,0.30109586573604585,Not significant
1563528_at,-0.29605235949743136,0.27440954566050035,0.49992417002776085,0.30109586573604585,Not significant
1555777_at,-0.2596908044834434,0.2744268859538671,0.49992417002776085,0.30109586573604585,Not significant
223534_s_at,-0.29905592876026343,0.27469110905665284,0.500222742789069,0.30083656681731097,Not significant
229339_at,-0.300393099762168,0.27494507083579345,0.5005024181041497,0.30059381994939377,Not significant
220497_at,0.37029401906098647,0.2754168207709589,0.5011176881594289,0.3000602675140423,Not significant
243510_at,0.3572915602572708,0.275484072050741,0.5011176881594289,0.3000602675140423,Not significant
207932_at,0.40066044986571825,0.275642399742346,0.5011615141226132,0.3000222873305888,Not significant
1553405_a_at,0.41748365221936634,0.2757091923863474,0.5011615141226132,0.3000222873305888,Not significant
218355_at,0.3278693774718704,0.2761023851835322,0.501693328179698,0.2995616744436615,Not significant
230258_at,-0.3143899301587689,0.276416708661199,0.5019338361537201,0.29935352685323563,Not significant
217640_x_at,0.39156850924330744,0.27653675248982534,0.5019338361537201,0.29935352685323563,Not significant
206277_at,0.2651938395998741,0.27650304565679723,0.5019338361537201,0.29935352685323563,Not significant
207678_s_at,-0.3085275753198431,0.2773122258351196,0.5027922756414205,0.2986114029671375,Not significant
210587_at,-0.35540190327634535,0.27724899388167545,0.5027922756414205,0.2986114029671375,Not significant
209924_at,0.3447194657656354,0.2772684268450574,0.5027922756414205,0.2986114029671375,Not significant
218976_at,-0.2686983269823715,0.2776394595766184,0.5030197476195565,0.29841496501592657,Not significant
220024_s_at,0.31523621134837754,0.2775933063430521,0.5030197476195565,0.29841496501592657,Not significant
207965_at,0.3597032269224103,0.27789051445370294,0.5032917199659146,0.2981802144522409,Not significant
231279_at,0.344875208343435,0.2784229541143914,0.5040729299979504,0.29750662465703426,Not significant
217551_at,-0.24307729337844908,0.27870550444169895,0.5042389059647112,0.297363648159937,Not significant
205455_at,-0.2727939182308283,0.2787746503941517,0.5042389059647112,0.297363648159937,Not significant
206172_at,-0.39386586661218903,0.2788180232139408,0.5042389059647112,0.297363648159937,Not significant
1556876_s_at,-0.35146878870907905,0.27982550278020824,0.5058774317846695,0.2959546949144372,Not significant
208107_s_at,-0.3134136462714556,0.2800334014587394,0.5058864274178532,0.2959469722550094,Not significant
1564040_a_at,0.3419044551569179,0.28000414392563894,0.5058864274178532,0.2959469722550094,Not significant
1552852_a_at,-0.31898790142814626,0.2801367710021046,0.5058898733127467,0.295944014025732,Not significant
1558497_a_at,-0.3405973158743496,0.28028892848034354,0.505981389356623,0.2958654567735682,Not significant
1552438_a_at,-0.2783408025589731,0.280706461519459,0.5065517253478186,0.2953762010713969,Not significant
204983_s_at,0.32937939373762504,0.28125460195581026,0.5073572522979992,0.2946861273255173,Not significant
244363_at,-0.2628666830169566,0.28138809835424616,0.5074144876651976,0.29463713698967836,Not significant
220444_at,0.3543636525121654,0.28189708216858583,0.5081485364036764,0.294009320961464,Not significant
232136_s_at,-0.40027269966156886,0.2822671154184952,0.5086316723804182,0.29359659989807885,Not significant
205311_at,-0.3278754607104455,0.2827407296677002,0.5093010397843761,0.2930254371712478,Not significant
211154_at,0.31436425179619487,0.28451659314967565,0.5123148188675634,0.2904630818372411,Not significant
1553885_x_at,-0.35049365813761213,0.2852911715832212,0.5127836270778446,0.2900658500712662,Not significant
1555542_at,0.332270460270335,0.28511781564771554,0.5127836270778446,0.2900658500712662,Not significant
1568689_at,0.322231886739361,0.28510226359771224,0.5127836270778446,0.2900658500712662,Not significant
230816_at,-0.292856330235983,0.28518816472969316,0.5127836270778446,0.2900658500712662,Not significant
1558881_at,-0.27690663971923435,0.2852653638212403,0.5127836270778446,0.2900658500712662,Not significant
1557430_at,-0.36435599734337254,0.2857840803980828,0.5134844774287715,0.28947268053588276,Not significant
211544_s_at,-0.34329139612767356,0.28636658844866913,0.5141941091179186,0.28887290317397596,Not significant
215027_at,-0.3435226060444698,0.2863852870077136,0.5141941091179186,0.28887290317397596,Not significant
220821_at,0.33081726119023624,0.286748608072512,0.5144759121444925,0.28863495417195084,Not significant
1560676_at,0.37387185556136515,0.28670931311164055,0.5144759121444925,0.28863495417195084,Not significant
